accession_code,ProstT5_128_dim_0,ProstT5_128_dim_1,ProstT5_128_dim_2,ProstT5_128_dim_3,ProstT5_128_dim_4,ProstT5_128_dim_5,ProstT5_128_dim_6,ProstT5_128_dim_7,ProstT5_128_dim_8,ProstT5_128_dim_9,ProstT5_128_dim_10,ProstT5_128_dim_11,ProstT5_128_dim_12,ProstT5_128_dim_13,ProstT5_128_dim_14,ProstT5_128_dim_15,ProstT5_128_dim_16,ProstT5_128_dim_17,ProstT5_128_dim_18,ProstT5_128_dim_19,ProstT5_128_dim_20,ProstT5_128_dim_21,ProstT5_128_dim_22,ProstT5_128_dim_23,ProstT5_128_dim_24,ProstT5_128_dim_25,ProstT5_128_dim_26,ProstT5_128_dim_27,ProstT5_128_dim_28,ProstT5_128_dim_29,ProstT5_128_dim_30,ProstT5_128_dim_31,ProstT5_128_dim_32,ProstT5_128_dim_33,ProstT5_128_dim_34,ProstT5_128_dim_35,ProstT5_128_dim_36,ProstT5_128_dim_37,ProstT5_128_dim_38,ProstT5_128_dim_39,ProstT5_128_dim_40,ProstT5_128_dim_41,ProstT5_128_dim_42,ProstT5_128_dim_43,ProstT5_128_dim_44,ProstT5_128_dim_45,ProstT5_128_dim_46,ProstT5_128_dim_47,ProstT5_128_dim_48,ProstT5_128_dim_49,ProstT5_128_dim_50,ProstT5_128_dim_51,ProstT5_128_dim_52,ProstT5_128_dim_53,ProstT5_128_dim_54,ProstT5_128_dim_55,ProstT5_128_dim_56,ProstT5_128_dim_57,ProstT5_128_dim_58,ProstT5_128_dim_59,ProstT5_128_dim_60,ProstT5_128_dim_61,ProstT5_128_dim_62,ProstT5_128_dim_63,ProstT5_128_dim_64,ProstT5_128_dim_65,ProstT5_128_dim_66,ProstT5_128_dim_67,ProstT5_128_dim_68,ProstT5_128_dim_69,ProstT5_128_dim_70,ProstT5_128_dim_71,ProstT5_128_dim_72,ProstT5_128_dim_73,ProstT5_128_dim_74,ProstT5_128_dim_75,ProstT5_128_dim_76,ProstT5_128_dim_77,ProstT5_128_dim_78,ProstT5_128_dim_79,ProstT5_128_dim_80,ProstT5_128_dim_81,ProstT5_128_dim_82,ProstT5_128_dim_83,ProstT5_128_dim_84,ProstT5_128_dim_85,ProstT5_128_dim_86,ProstT5_128_dim_87,ProstT5_128_dim_88,ProstT5_128_dim_89,ProstT5_128_dim_90,ProstT5_128_dim_91,ProstT5_128_dim_92,ProstT5_128_dim_93,ProstT5_128_dim_94,ProstT5_128_dim_95,ProstT5_128_dim_96,ProstT5_128_dim_97,ProstT5_128_dim_98,ProstT5_128_dim_99,ProstT5_128_dim_100,ProstT5_128_dim_101,ProstT5_128_dim_102,ProstT5_128_dim_103,ProstT5_128_dim_104,ProstT5_128_dim_105,ProstT5_128_dim_106,ProstT5_128_dim_107,ProstT5_128_dim_108,ProstT5_128_dim_109,ProstT5_128_dim_110,ProstT5_128_dim_111,ProstT5_128_dim_112,ProstT5_128_dim_113,ProstT5_128_dim_114,ProstT5_128_dim_115,ProstT5_128_dim_116,ProstT5_128_dim_117,ProstT5_128_dim_118,ProstT5_128_dim_119,ProstT5_128_dim_120,ProstT5_128_dim_121,ProstT5_128_dim_122,ProstT5_128_dim_123,ProstT5_128_dim_124,ProstT5_128_dim_125,ProstT5_128_dim_126,ProstT5_128_dim_127
A8I4E9,-0.08170312,0.12287803,-0.054071296,0.15396152,-0.0034033414,0.108730234,-0.015499081,-0.043096893,-0.06988056,-0.26383173,-0.10166715,-0.075532824,-0.057529908,-0.11971557,0.08408569,0.04307546,0.19403397,-0.087642565,-0.048908032,-0.0027700216,-0.23714562,0.013293369,0.013517034,-0.044090718,0.023285689,-0.01995318,-0.05962069,0.20446053,0.09644307,-0.042744372,-0.07796742,0.15697546,-0.16002542,0.18503897,-0.026831167,-0.042767007,0.12386589,0.051579725,0.12524289,-0.0912299,0.033370495,-0.16347012,0.13936299,0.43747878,0.05241148,0.18865632,-0.32443905,-0.107929796,-0.021393657,-0.2021426,-0.065141864,0.01320899,0.09067934,-0.021989744,0.103361696,0.09046586,-0.049530968,0.023715016,-0.022902112,-0.21659625,-0.09732552,0.013624065,0.052873135,0.19484136,-0.10059664,-0.07872805,0.08244401,-0.010539573,0.14706501,-0.15610221,0.08007003,-0.18284556,-0.036515117,-0.071320385,0.012242604,0.010086045,-0.06560783,0.118072465,-0.05023062,-0.08188145,-0.118171535,0.043575034,-0.016149484,-0.016750893,0.033489577,0.019286454,0.07889652,-0.0775324,0.17524305,0.15266871,-0.055686496,-0.17223983,-0.035662904,-0.12941948,-0.1664333,0.024982879,-0.07375179,0.039499357,-0.048864346,0.068474635,0.20190226,-0.17508867,-0.11937463,-0.34510872,-0.14591458,-0.03250286,-0.09231883,-0.020865586,0.11105156,0.033175964,0.045752175,-0.22478522,-0.0721129,0.17288117,0.03530258,-0.061023965,-0.053777795,-0.26763874,0.11070335,0.0111148525,0.06721539,-0.39841086,0.10682152,-0.16741261,-0.06579302,0.17437547,-0.16895562,-0.13781764
Q92890,0.019292915,0.05622147,-0.093471184,0.003552828,0.06554591,0.083438724,-0.026887309,-0.11361472,0.046167772,0.0005310066,0.059661787,0.0019781515,0.1408184,-0.07410605,0.01392648,-0.015826005,0.035788156,-0.039546583,0.025876325,-0.046373725,-0.19344343,0.062425062,0.025662243,-0.10332187,0.08256596,-0.0035725124,-0.039710063,0.08763878,0.0066568498,0.020522121,0.06920931,0.040437214,-0.06030332,-0.0035283267,0.011820998,-0.1628047,0.022937724,-0.054318972,0.07943148,0.048121803,0.042508103,0.048668373,-0.015633356,-0.031003486,-0.03248565,0.025561385,-0.0026789047,-0.091429524,0.029860804,-0.3563611,-0.05564193,0.07213872,0.13006341,-0.07677214,-0.033357102,-0.10581364,-0.0019457862,0.04992775,-0.07157868,-0.0021285638,-0.1803183,0.055758663,0.04779967,0.016668828,0.065699115,0.045551915,0.06588791,-0.08048781,-0.0029964903,0.06577811,-0.0062152576,-0.1615699,-0.0477484,0.019174436,0.13594891,0.0053431056,-0.18383738,0.034366313,-0.048682388,-0.06318959,0.020593427,-0.09415935,0.04420286,-0.11914455,0.15067998,-0.10567615,0.0745602,0.021050483,0.05644224,0.0062405933,0.03769386,0.045783237,0.049234033,-0.03252385,0.069935545,-0.0004901225,-0.104512095,0.13374518,-0.033411395,-0.0551451,0.142753,0.04564372,-0.13721918,-0.17405064,0.0032856427,-0.011995656,-0.055195644,0.008235527,0.008431736,0.1063406,0.02018492,-0.108734705,0.06878984,-0.20059995,0.042012013,-0.033228748,-0.004744392,-0.19634075,-0.010712029,0.0055010743,0.05917288,-0.03379777,0.09955317,-0.025870077,0.018028345,-0.1550382,0.009343563,-0.1407446
P0DTD2,-0.059147723,-0.103168294,-0.12361263,-0.049550403,0.03952366,-0.0625928,0.0937613,-0.035492253,0.24149898,0.15340598,0.043485697,-0.1671614,-0.08950178,0.04498585,-0.07861461,-0.098448545,0.0032919683,-0.0911876,-0.091014005,-0.12280836,0.2474674,0.25335824,0.070862204,-0.0096897,-0.033530273,0.07734679,0.29471046,-0.048442468,-0.039598435,0.030365277,0.01323287,-0.19165038,0.120127186,0.0098534,0.06715128,0.021424104,-0.10286279,-0.045539998,-0.01842306,0.063728124,-0.15791357,0.09779662,0.008929439,-0.2659951,-0.16797823,-0.26322246,-0.11765896,-0.35515508,0.1645794,-0.04458692,-0.014920231,0.25753307,-0.039482947,-0.09247951,0.0114442,0.064573124,-0.08196874,0.025200795,0.06290388,0.01831181,0.105094515,-0.029869907,-0.14618152,-0.09043148,-0.24312639,0.013728647,0.047074597,0.10006838,-0.08859796,-0.19541472,-0.029165667,-0.07517493,0.17115995,0.20799273,-0.11847159,0.041480433,-0.1367169,-0.07000621,0.24652183,-0.02763976,-0.11771756,0.10640719,-0.10570754,0.04118146,-0.064331785,0.037325583,-0.07641698,-0.13248365,0.10007507,-0.0036618449,-0.01686106,0.101320826,0.057780653,-0.007886261,0.0097332895,-0.12066486,-0.1307875,0.0696878,-0.033032946,0.10977274,-0.2956336,0.124087244,0.14277245,0.06624114,0.13188405,-0.012675958,-0.0056624515,0.01753464,-0.0240199,-0.13381234,-0.31781673,-0.046040744,-0.06753601,-0.03467153,0.101644695,0.012117429,0.07140616,0.07470662,0.0043624733,-0.12302377,0.19910328,-0.15786855,-0.107594766,-0.19026539,-0.079441935,0.1497974,0.12808566,0.07434979
O62479,-0.25812224,0.10917048,0.025491487,0.026934294,-0.055391215,0.17129034,0.06356252,0.04704467,0.02609567,-0.15567246,-0.03989535,0.0035518855,-0.16247304,-0.08864764,0.04713914,0.13364087,0.119566694,-0.001334006,0.00760173,-0.06329467,-0.095190816,0.11294672,0.017663013,-0.08743381,-0.035124674,0.0011769198,0.023403922,0.21222489,0.03238049,-0.011385717,0.008563656,0.09533708,-0.08039424,0.22576176,-0.055152632,-0.021184102,0.02111131,0.028712798,0.04878602,-0.18043989,-0.021531686,-0.09224148,0.16691539,0.22663783,0.014839203,0.041882485,-0.2079885,-0.14989898,0.04164707,0.010677902,-0.046528004,-0.013658656,0.034610286,-0.09055882,0.09031813,0.09210859,-0.015246715,-0.057979513,-0.062752485,-0.074711576,0.039787307,0.027320288,0.110414945,0.12673993,-0.036176506,0.011573475,0.055893265,-0.15080303,0.023909718,-0.07315021,0.015165203,-0.012092259,0.065544434,-0.048696615,-0.059903007,-0.04578254,-0.007124435,0.022548225,0.11823514,-0.1273262,0.04951659,-0.12280093,-0.018348169,-0.052394826,0.104215115,-0.040774394,0.020206375,-0.11545393,0.16077834,0.13595316,-0.0359127,0.022034986,0.019614272,-0.14713831,-0.14126144,0.045478694,0.02662503,0.027443577,-0.07030231,0.012835149,0.18085554,-0.119556606,-0.08038383,-0.18166447,-0.03714153,-0.053242892,-0.100537986,-0.109556586,0.32750463,-0.0043667965,-0.11019284,0.016388647,0.029805627,0.082065865,-0.052304678,-0.09135882,-0.08544677,-0.0911844,0.0046529006,0.0075212503,0.13621438,-0.2788433,-0.010191407,-0.01648455,-0.12156443,0.127812,-0.047703348,-0.13372253
P47017,-0.045003407,-0.118056744,-0.023357445,-0.09977563,0.026305392,-0.017530613,-0.12129304,0.0899317,0.013949922,0.006495539,-0.12205298,-0.034844264,0.16896664,-0.052014515,-0.11446586,0.014915504,0.049688302,0.00432181,-0.071009,-0.034603678,0.10250951,-0.0020021945,0.10092187,0.053162035,0.07621798,-0.012233019,0.0013855882,-0.07653218,-0.0038586352,-9.596348e-05,-0.0125395,-0.0058223894,-0.007389428,0.08316234,0.042641327,-0.1480346,0.014423206,-0.15535487,0.093919605,0.03921967,0.0071603805,0.032252487,0.06499618,-0.047789607,-0.08679852,-0.0038118958,0.0148528665,-0.051063687,-0.08705041,-0.031510603,-0.031673685,0.033951767,-0.029204052,-0.08334282,-0.032427616,-0.09588732,0.043947175,0.08014168,-0.010710027,-0.04374978,0.046138845,-0.045232937,-0.02653349,0.0019939914,-0.050652236,0.14035073,0.031738773,0.113127016,0.047200993,-0.08239414,0.17066243,-0.17894748,-0.02242437,-0.0887349,0.016874894,0.06571147,-0.21272801,0.017041672,0.14473867,-0.16726075,-0.044393573,0.11657312,0.029271219,-0.014065249,-0.00089677796,-0.0584152,-0.111419894,-0.010854971,0.13482568,0.058583856,0.054031223,-0.06008628,0.054776482,-0.056876555,0.10561503,-0.023044292,-0.018267907,-0.07256366,0.119769275,0.02702354,-0.0031398162,-0.09110792,-0.081925996,0.0052581104,-0.021071553,-0.16124411,-0.13159227,0.016300667,-0.17522332,0.027237926,0.08946263,-0.10798563,-0.015977286,0.1375328,-0.09077967,-0.08979947,-0.026197497,-0.1264232,0.027655324,0.13306592,0.08622415,-0.25570256,-0.05545542,0.023395937,-0.092156485,0.12724087,-0.1027657,-0.16188674
P00812,0.053696603,-0.11176871,-0.043782018,-0.15041839,0.004236086,-0.06868598,-0.11090523,0.08035803,-0.08868662,-0.0068823732,-0.10264237,-0.023987606,0.089192435,0.0049527027,-0.12535173,-0.0035187788,-0.19777682,0.064710945,-0.028541587,-0.073131904,0.1654851,0.019071795,0.027200855,-0.09970892,-0.008808533,0.07359977,0.1356388,-0.042707086,-0.028175306,-0.00889632,0.0020822939,0.0029511126,0.02189695,-0.03269642,-0.021217111,-0.07279367,-0.007719993,0.008772194,-0.041768484,0.007404305,-0.06421205,-0.076823965,0.022144625,-0.26316512,-0.027651453,-0.13589872,-0.09601411,0.011761613,-0.00890344,0.049789116,-0.100856796,-0.08366246,0.051504705,0.096337155,-0.04115235,0.05382021,0.01050611,0.035454445,0.09898685,0.041547954,0.097407065,-0.05971253,-0.008439231,0.009662464,0.011986155,0.03036023,0.027286353,0.18060023,0.046014253,0.060434632,-0.1537643,0.065410934,0.0065692384,0.031838108,0.032292828,0.08548924,-0.024028512,-0.008550819,0.006063219,0.023749352,-0.1142476,0.041070484,-0.08853698,-0.00067341235,-0.02308686,0.049398094,-0.07728351,0.0036657043,-0.041234672,0.0903586,0.030043943,-0.04602392,-0.06606037,-0.0073787645,-0.014502883,0.105248064,0.016271995,0.0795819,0.027527751,0.068257704,-0.046778113,-0.10495062,0.11304942,0.16203138,0.07724222,0.020367306,-0.013865088,0.016455906,-0.2782963,-0.023976304,-0.053107224,0.011066705,0.07721239,-0.111709446,-0.032293245,-0.02798181,0.10625489,0.08972473,-0.012335222,-0.014559066,-0.041180063,-0.04029277,-0.1247139,-0.017057482,-0.0016089939,-0.105169974,-0.06017638,-0.1529278
Q28399,0.10629277,-0.038547944,0.10957442,0.0059216693,-0.046515845,0.046774395,0.05116861,-0.07752024,-0.052967075,-0.046321407,0.037708674,-0.04446977,0.008739039,0.09142129,-0.24554956,0.046976827,0.024923243,-0.029248012,0.045258787,-0.018936014,0.050302416,-0.027469184,0.023954127,-0.020743104,0.050668582,0.03458268,0.17140767,-0.22207575,0.032565445,0.12305495,-0.015888432,-0.015295737,0.055760752,0.057441432,0.07648022,0.07611257,0.007200859,0.01538422,-0.03600436,-0.09093605,0.032167874,-0.015942136,0.13888784,-0.47361678,0.17074364,-0.16320728,0.288682,0.056710564,-0.04678773,0.07008795,-0.03205805,-0.046432413,-0.023960229,0.016155824,-0.13608006,-0.036983617,-0.014335003,-0.066908464,-0.036455575,-0.043742523,-0.019713543,-0.06699732,0.02680637,0.05813091,0.023237243,0.004353849,0.031185223,-0.060332432,-0.0199087,0.048744697,-0.16026525,0.12025253,-0.0384223,-0.050591744,0.052166138,-0.011020642,0.18148434,0.043799784,0.08044657,0.06504843,0.03053929,-0.067264095,-0.063307755,0.082854785,-0.06144966,-0.09246318,-0.038902283,-0.024711544,0.0027677417,-0.049837492,-0.0038121082,-0.13821729,-0.030341538,-0.082783744,0.15279399,0.0730313,0.025748914,0.008844735,-0.031294424,0.0011061467,0.03198479,-0.034597266,-0.068695776,0.191313,0.10217399,0.056773767,-0.056637116,0.03798533,-0.20926623,0.0005961396,-0.11339011,0.064366214,-0.14246054,-0.16984652,-0.07586783,-0.0024522748,0.033330455,0.16051777,0.04676242,-0.007181846,-0.07220298,0.1291859,0.0020786077,0.014250193,0.06367409,-0.10455311,-0.011214377,-0.054531287
P36969,0.10632036,-0.007719824,0.00982311,-0.00034513697,0.018957268,-0.054982506,-0.035972115,-0.05176863,-0.023720147,-0.044370547,-0.0755707,-0.0053221397,0.070553824,0.076596364,-0.0382353,0.07165401,0.0019007623,-0.014114121,-0.0034941905,-0.05471146,0.20121579,0.038421255,0.025607098,0.005066633,-0.031095224,-0.03485948,0.10536346,-0.12489775,-0.03891535,-0.101830386,-0.025165213,0.008840133,-0.05721171,-0.08438374,-0.06329325,-0.18146472,0.050286308,-0.018885994,-0.006002088,0.05128414,-0.0009323545,-0.008331707,0.049268108,-0.26425463,-0.0717712,-0.2831077,0.061876845,-0.016186621,-0.03320697,-0.06183365,-0.032241214,0.08926182,0.05687479,-0.0220159,-0.047079846,-0.01276117,-0.038490754,-0.07280946,-0.076885,-0.017545702,0.09717683,-0.0442531,-0.023069287,-0.042368453,-0.025634311,-0.06927537,0.00020786934,-0.05003092,0.040752493,-0.074983254,0.11434659,0.18417794,0.019625317,0.20219368,-0.032075394,0.10886437,-0.037274122,0.048345063,0.07018717,-0.0005819015,0.0007410515,-0.1532201,-0.13636516,-0.030975442,-0.034094602,-0.10362962,0.04784874,-0.04021932,-0.14396134,-0.1195548,0.08430698,-0.045112766,0.028896736,-0.03731153,0.031194028,0.0054313643,0.039055113,0.007991923,0.07737786,0.10422778,0.17464402,-0.031543206,0.04671121,0.20191064,0.15854798,0.12486733,0.067839205,0.15566233,-0.23784077,0.024250146,0.0043902695,-0.056406148,0.011253241,-0.1283362,-0.04724551,0.013342669,0.06381264,0.10213465,-0.02482595,-0.078324854,-0.09246923,0.03429403,-0.19752927,0.028069608,-0.05399431,0.014894368,0.057460554,-0.14483097
P09041,0.16323943,-0.052339904,-0.0604725,-0.025797654,-0.059592277,0.008806288,-0.044820484,0.022231515,-0.08660461,0.05679835,-0.053924978,-0.004529439,0.10561845,0.079175964,-0.26761687,0.032515697,-0.03945011,0.034183357,0.03261107,-0.18061815,-0.0058720172,0.00031642243,0.013260188,-0.005387651,0.0019798307,-0.030412331,0.030582692,-0.2187757,0.007491907,-0.0170951,-0.07504115,-0.022513375,-0.015084699,0.15307002,-0.013873266,-0.12885435,0.034521643,0.023469042,-0.10729733,0.053114906,0.0009697266,-0.1273864,0.029448444,-0.44981223,0.074482,-0.0752628,0.1513688,-0.07263748,-0.103785455,-0.17572983,0.00095347315,0.049817592,-0.008425854,-0.09445004,-0.05534709,-0.0069597103,-0.052860267,0.07045511,0.039096043,-0.10018263,0.030393109,-0.0358401,0.09796985,0.008393779,0.1638827,0.058096316,0.012966568,-0.017978575,0.014438108,0.07513888,-0.14012522,0.087546,-0.058030598,-0.009290483,-0.006224256,-0.059604358,0.100203894,-0.048734345,0.008934412,0.06441887,0.027810542,-0.021696582,-0.0642538,0.04595537,-0.06960771,-0.08594364,0.029462839,-0.10878426,-0.025295548,0.09752635,0.099916264,0.010181483,-0.01069059,-0.027255591,0.026883833,0.03359959,-0.18367183,0.16220555,0.045338914,0.030186549,0.17703229,-0.008674755,-0.0852452,0.2503389,0.070812345,0.037227653,-0.070048474,-0.040209565,-0.14798088,-0.06281598,0.07118573,0.065390304,-0.01323409,-0.1338801,-0.045013815,0.09162205,0.06346573,0.10015785,-0.0015954431,-0.02688116,-0.045143727,0.05453553,-0.0026201904,-0.09964562,0.10811703,-0.11125909,-0.04144705,-0.15742385
A0A0H2US80,0.10986602,0.05871761,-0.06656137,-0.0430245,-0.084708296,0.082286045,0.03383244,-0.0040596444,-0.115495965,-0.040316306,0.020180631,-0.06407704,-0.030339915,0.06890638,-0.22792849,0.055437535,-0.20176071,-0.0034409724,0.09530089,-0.066402145,0.09699114,-0.051501114,-0.06947731,-0.02658122,0.02225017,-0.09484519,0.1318781,-0.26470006,-0.085994944,0.12095348,-0.011576068,0.027660377,0.1498208,-0.0565968,-0.012596823,-0.0253408,0.031208642,-0.035582174,-0.17460549,-0.055478998,0.011346851,0.033448488,0.086810544,-0.43793458,0.17300266,-0.26304796,0.2140208,0.06710286,-0.11357169,0.043832272,-0.068109125,0.10109836,0.010297179,0.10537158,-0.17794877,0.1012544,0.007738853,-0.010185112,0.104452774,-0.014138147,-0.048596382,-0.08378461,-0.036740802,0.067517884,0.07053824,0.1168592,0.006196756,0.0706174,-0.03502001,0.010569461,-0.11802851,0.16049382,-0.09850175,0.010326847,0.030659735,0.029294074,0.10748944,-0.03930469,0.12675716,-0.09910891,0.07532566,-0.13069157,-0.0067000166,0.0018541832,0.05110529,0.009995997,0.01577478,0.059911594,-0.068813995,-0.0680646,0.056509875,0.019670838,-0.011815658,-0.055958148,0.108741835,-0.05587373,-0.010005333,0.029271636,0.09073043,-0.02236408,0.057131544,-0.018647583,-0.06425548,0.19672915,0.019910648,0.05612331,0.00086690206,-0.059666004,-0.3256718,-0.09718421,0.00020471588,-0.06536462,-0.055699617,-0.14776975,-0.036370046,-0.0012998562,-0.014391478,0.014664142,-0.012723232,-0.004197894,-0.1117851,0.0826249,0.02259449,0.045800947,-0.10687132,-0.05520841,0.08874816,-0.09694469
O09061,0.06521859,-0.02416873,-0.0286172,-0.097337514,0.022454973,0.14616707,-0.15762012,0.08251962,-0.05032216,-0.105242744,-0.1186215,-0.04332503,0.11983374,-0.008066993,-0.12775576,0.09635189,-0.038954034,0.0009989776,-0.0325884,0.015857754,0.06563282,0.04791768,0.020248618,0.048385125,0.09223255,0.025063582,0.046116285,-0.055761866,0.027126389,0.03560286,0.08211176,0.005842766,-0.0020916443,0.102188796,-0.027703203,-0.1508865,0.069684625,-0.035289068,0.077723846,0.018788926,0.06203138,0.13009039,0.034777295,-0.2549631,0.07492785,-0.07703454,0.11547794,0.072253145,0.08834562,0.032250285,-0.06943948,-0.021927299,0.18864751,-0.0006346442,-0.021363765,-0.06357154,0.06499793,-0.016267836,0.005918985,-0.043198403,0.1660288,-0.17222121,0.03935891,0.030609868,-0.030644521,0.09396796,0.011291783,-0.041566562,0.024294231,0.08402864,-0.00022626761,-0.035402708,0.0070604663,-0.11690902,-0.03941519,0.040691838,-0.09757035,-0.029714726,0.12718298,-0.16827308,-0.06034974,-0.070083186,0.07412064,-0.09797457,0.06999399,0.07696067,-0.074023135,-0.09794265,0.19451462,0.018217959,0.07211035,-0.06841119,0.01737183,-0.06385579,0.19665736,0.075939566,0.04602413,-0.20612256,0.106841646,0.036232617,-0.042064697,-0.026075732,0.08673219,0.09189404,0.004418481,-0.016769426,-0.12250566,0.14037086,-0.1825114,-0.022968192,0.14598852,-0.085998595,-0.05901371,0.046123195,-0.042067334,-0.038205966,-0.0169281,-0.03176944,-0.0048232116,-0.013183758,0.05550764,0.014374731,-0.11207567,0.018620215,0.028509956,0.008245727,0.049478095,-0.16959317
Q9GZM8,-0.21431117,0.08214683,-0.036810532,0.083855085,-0.028297234,0.18156153,0.026301518,0.008030452,0.055315312,-0.17759033,-0.03060276,-0.038485147,-0.08579776,-0.2014171,0.03703131,0.098201096,0.22244899,-0.015141113,-0.04062413,-0.015911037,-0.26950544,0.022356337,0.004708624,-0.13006467,-0.015682299,0.007547293,-0.19464369,0.21999082,0.1008161,0.048661567,0.049265444,0.17996721,-0.12823465,0.14425144,-0.0021720082,-0.04628642,0.009231485,0.05866803,0.13622735,-0.14212832,-0.011286549,-0.06650105,0.27982852,0.35711694,0.042144164,0.19011198,-0.25420696,-0.119882435,0.0883023,-0.11954893,-0.08406174,-0.03994306,0.08451189,-0.05748494,0.091510944,0.14471263,-0.031703442,-0.024567433,0.012556437,-0.12609023,-0.05494108,0.13188414,0.13740334,0.18769404,-0.119442455,-0.026493415,0.09785583,-0.13512209,0.044386744,-0.09560865,-0.020798283,-0.020196153,0.14039147,0.026348751,-0.032980625,-0.10196963,0.0171012,0.03416321,0.08181594,-0.16352844,-0.040661402,-0.16946411,-0.064495265,0.025078177,0.031139,0.11511268,0.026025875,-0.009165242,0.18783754,0.024524923,-0.13116306,-0.09971291,-0.0035866313,-0.1421278,-0.2777524,0.07890668,-0.03487338,-0.07038047,-0.044016596,0.012813564,0.180775,-0.12359813,-0.060249336,-0.2591237,-0.050800502,0.013718734,-0.027479142,-0.07455547,0.26239133,0.03858841,-0.04738559,-0.19616835,-0.085710794,0.14039339,0.05366148,-0.04082092,-0.22321354,-0.21185775,0.1300135,0.028009856,0.120406196,-0.36165234,-0.052032918,-0.07638974,-0.082421586,0.14767593,-0.13731767,-0.028600577
P0ABV6,0.047899574,-0.20832661,-0.032758497,0.08523319,0.15399256,-0.021494307,0.21196556,0.0056756213,0.028236426,-0.14406466,-0.06973657,-0.036487717,0.08512814,-0.0707023,0.021393243,-0.04593203,-0.082740694,0.0932167,-0.00469452,-0.15619603,-0.13790561,0.078617126,0.014196842,0.070818305,0.12855825,0.044863414,0.096946575,0.06119621,0.13320577,0.009748684,-0.0022339467,0.0513956,-0.13385433,-0.19444533,-0.043887295,-0.004029691,0.023618188,-0.036746282,0.113940135,-0.07490721,0.11873707,0.07199539,0.09515723,0.01860284,0.05228678,-0.03603027,-0.015792869,-0.1231609,0.021265415,0.0020392071,0.011880171,0.07208615,0.23344338,-0.006103955,-0.05220302,0.031609003,-0.013599487,-0.083350174,-0.0164871,0.015420731,0.019811343,-0.057648744,-0.086380385,0.11722359,-0.117412806,0.0030796228,0.008374628,0.066839956,-0.08100001,-0.09169331,0.138129,-0.15695243,0.08005425,0.07227715,0.16963641,0.14370847,-0.14283437,0.110205084,0.006805595,0.03829445,-0.063838355,-0.093672335,-0.057069004,-0.0045068925,-0.0071747713,0.042589292,0.004332816,-0.07880099,0.09044308,-0.103944436,0.091715075,-0.10069519,0.10627627,-0.038933754,-0.14214613,-0.0057060095,0.018370098,0.17512469,-0.022844369,0.054943323,0.0006967038,0.046866987,0.046819918,-0.16728139,0.09426977,0.023072543,0.058339536,0.00048937276,-0.19636363,0.039586063,0.07647238,-0.06008991,-0.051315513,-0.029258782,0.13039602,0.12256704,0.13015884,0.13143604,-0.07847754,-0.101596646,-0.000938843,-0.2254329,-0.08683084,0.073544055,0.050539676,0.06279707,0.11150174,0.018941145
P01225,-0.016280176,0.073447675,0.013608731,-0.17465466,-0.1366171,0.010253973,0.12963419,-0.07848571,0.21272768,0.079294816,0.0098189,-0.05165114,0.038227342,0.3249801,-0.18223234,0.11802752,0.05788683,-0.0101296045,0.005825035,-0.049556382,-0.11061558,0.109985575,-0.026171852,0.0008850519,0.14797091,0.03165433,0.0878513,-0.07656504,0.014163097,0.19648792,0.16238062,-0.06855933,0.0065079983,0.069021806,-0.09279913,-0.101567715,-0.078235224,-0.070839584,0.120400645,-0.18895288,-0.12992579,0.14469527,0.12193765,-0.15117212,-0.05466585,-0.37081665,0.07360753,0.0720728,-0.08839142,0.079346225,0.0056156367,-0.030433556,0.0128599,0.13747264,-0.23637381,0.055696074,-0.05342576,0.034335088,-0.24329074,-0.015436163,-0.11581305,-0.035031915,-0.12270429,0.1581357,-0.026033718,0.093057364,0.083841704,-0.18113151,-0.03568316,-0.0896637,0.16612518,-0.04708004,-0.017726026,-0.15386066,0.18367769,0.04642774,-0.2666355,0.14766303,0.3624597,0.035540484,-0.03872872,-0.10681033,0.26842943,-0.1652267,0.07606585,-0.017140856,-0.058068268,-0.09968347,0.1588029,-0.07005592,0.053953506,0.12913796,0.051495753,-0.15762597,0.041359782,0.16010179,0.032065563,0.03296684,-0.014917414,-0.21476418,-0.014056101,0.26726905,0.07107139,-0.22185613,0.096604355,-0.1740624,0.020396404,0.0669594,-0.21357243,0.06996937,0.18070725,-0.072292306,0.115042955,-0.06413515,0.174905,0.041699037,-0.21106184,0.038369615,0.11553255,0.06983184,-0.15570323,-0.026216688,-0.02963277,0.10529388,0.2176177,0.10290945,-0.028874317,-0.13875057
